Location,Site,Date,Year,Time,Depth,Transect,Width,Family,Functional_Group,Species,Scientific_name,Length,Number,a,b,Biomass_g,Biomass_kg
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,neg.nigr,Neoglyphidodon nigroris,5,1,0.0178,3.182,2.98223976,0.00298224
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,neg.nigr,Neoglyphidodon nigroris,8,1,0.0178,3.182,13.30614773,0.013306148
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,neg.nigr,Neoglyphidodon nigroris,9,7,0.0178,3.182,19.35618068,0.135493265
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,neg.nigr,Neoglyphidodon nigroris,10,5,0.0178,3.182,27.06574603,0.13532873
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,amb.cura,Amblyglyphidodon curacao,10,15,0.0126,3.435,34.30603648,0.514590547
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,amb.cura,Amblyglyphidodon curacao,11,1,0.0126,3.435,47.59424245,0.047594242
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,pgy.lacr,Plectroglyphidodon lacrymatus,8,6,0.0395,2.989,19.76664974,0.118599898
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,pgy.lacr,Plectroglyphidodon lacrymatus,10,3,0.0395,2.989,38.51209069,0.115536272
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,dis.pros,Dischistodus prosopotaenia,8,1,0.0395,2.989,19.76664974,0.01976665
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,dis.pros,Dischistodus prosopotaenia,10,3,0.0395,2.989,38.51209069,0.115536272
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,dis.pros,Dischistodus prosopotaenia,12,5,0.0395,2.989,66.41556018,0.332077801
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,dis.pros,Dischistodus prosopotaenia,16,1,0.0395,2.989,156.9320774,0.156932077
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,amp.spp,Amphiprion species,7,1,0.0316,2.93,9.458545119,0.009458545
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,amp.spp,Amphiprion species,8,2,0.0316,2.93,13.98752077,0.027975042
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,7,5,0.0305,3.012,10.70866015,0.053543301
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,8,4,0.0305,3.012,16.01057319,0.064042293
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,10,3,0.0439,2.824,29.27281717,0.087818452
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,9,3,0.0439,2.824,21.73929054,0.065217872
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,5,12,0.0351,2.9,3.73525391,0.044823047
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,5,12,0.016,3.408,3.856645826,0.04627975
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,6,12,0.016,3.408,7.178925459,0.086147106
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,9,62,0.016,3.408,28.5876499,1.772434294
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,10,16,0.016,3.408,40.93737419,0.654997987
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,5,4,0.0229,3.175,3.793719755,0.015174879
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,2,1,Pomacentridae,Grazer,ste.nigr,Stegastes nigricans,10,2,0.0384,3.01,39.2944509,0.078588902
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Labridae,Picker,tha.luna,Thalassoma lunare,10,1,0.0211,2.832,14.33119665,0.014331197
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Labridae,Picker,tha.luna,Thalassoma lunare,14,1,0.0211,2.832,37.16353799,0.037163538
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Labridae,Picker,tha.luna,Thalassoma lunare,16,1,0.0211,2.832,54.2438175,0.054243818
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Anthiidae,Planktivore,psa.hutc,Pseudanthias hutchii,9,4,0.0137,3.149,13.85575608,0.055423024
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Labridae,Picker,cor.batu,Coris batuensis,12,1,0.0065,3.254,21.11393262,0.021113933
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Labridae,Picker,hal.pros,Halichoeres prosopeion,10,1,0.016,2.987,15.52815948,0.015528159
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Labridae,Picker,hal.pros,Halichoeres prosopeion,12,1,0.016,2.987,26.76913665,0.026769137
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Labridae,Picker,hal.pros,Halichoeres prosopeion,16,1,0.016,2.987,63.21590662,0.063215907
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,das.trim,Dascyllus trimaculatus,10,3,0.0311,3.133,42.24354819,0.126730645
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Labridae,Planktivore,cir.aura,Cirrhilabrus aurantidorsalis,6,22,0.0226,2.793,3.368874879,0.074115247
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Labridae,Planktivore,cir.aura,Cirrhilabrus aurantidorsalis,10,18,0.0226,2.793,14.03164017,0.252569523
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,acn.poly,Acanthochromis polyacanthus,10,7,0.0144,3.33,30.78665409,0.215506579
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,acn.poly,Acanthochromis polyacanthus,11,5,0.0144,3.33,42.28634353,0.211431718
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,acn.poly,Acanthochromis polyacanthus,12,6,0.0144,3.33,56.498386,0.338990316
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,das.arua,Dascyllus aruanus,5,10,0.0415,2.989,5.096469619,0.050964696
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,das.arua,Dascyllus aruanus,6,29,0.0415,2.989,8.789055039,0.254882596
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,das.arua,Dascyllus aruanus,7,4,0.0415,2.989,13.93304816,0.055732193
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,das.arua,Dascyllus aruanus,8,1,0.0415,2.989,20.76749276,0.020767493
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Grazer,neg.nigr,Neoglyphidodon nigroris,9,7,0.0178,3.182,19.35618068,0.135493265
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Grazer,neg.nigr,Neoglyphidodon nigroris,10,4,0.0178,3.182,27.06574603,0.108262984
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,amb.cura,Amblyglyphidodon curacao,9,2,0.0126,3.435,23.88875768,0.047777515
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,amb.cura,Amblyglyphidodon curacao,10,3,0.0126,3.435,34.30603648,0.102918109
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Grazer,pgy.lacr,Plectroglyphidodon lacrymatus,7,3,0.0395,2.989,13.26157596,0.039784728
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Grazer,dis.pros,Dischistodus prosopotaenia,8,1,0.0395,2.989,19.76664974,0.01976665
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Grazer,dis.pros,Dischistodus prosopotaenia,12,1,0.0395,2.989,66.41556018,0.06641556
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,amp.spp,Amphiprion species,8,2,0.0316,2.93,13.98752077,0.027975042
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,amp.spp,Amphiprion species,9,2,0.0316,2.93,19.75229828,0.039504597
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,amp.spp,Amphiprion species,10,1,0.0316,2.93,26.89596201,0.026895962
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,amp.spp,Amphiprion species,11,1,0.0316,2.93,35.56048292,0.035560483
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,amp.spp,Amphiprion species,12,1,0.0316,2.93,45.88683815,0.045886838
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,7,6,0.0305,3.012,10.70866015,0.064251961
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,8,4,0.0305,3.012,16.01057319,0.064042293
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,8,1,0.0439,2.824,15.58800884,0.015588009
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,9,6,0.0439,2.824,21.73929054,0.130435743
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,pom.brac,Pomacentrus brachialis,8,3,0.028,3.024,15.06961482,0.045208844
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,5,30,0.0351,2.9,3.73525391,0.112057617
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,8,20,0.0351,2.9,14.59715027,0.291943005
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,9,4,0.0351,2.9,20.54047081,0.082161883
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,5,20,0.016,3.408,3.856645826,0.077132917
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,9,22,0.016,3.408,28.5876499,0.628928298
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,10,30,0.016,3.408,40.93737419,1.228121226
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacanthidae,Grazer,cen.vrol,Centropyge vrolikii,10,1,0.0745,2.577,28.12912822,0.028129128
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacanthidae,Grazer,cen.vrol,Centropyge vrolikii,9,1,0.0745,2.577,21.44071281,0.021440713
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacanthidae,Grazer,cen.bico,Centropyge bicolor,10,1,0.0745,2.577,28.12912822,0.028129128
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacanthidae,Grazer,cen.bico,Centropyge bicolor,9,1,0.0745,2.577,21.44071281,0.021440713
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,3,1,Pomacentridae,Grazer,chy.roll,Chrysiptera rollandi,6,1,0.026,2.926,4.918627194,0.004918627
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,10,1,0.0211,2.832,14.33119665,0.014331197
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,16,1,0.0211,2.832,54.2438175,0.054243818
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Labridae,Planktivore,cir.aura,Cirrhilabrus aurantidorsalis,6,16,0.0226,2.793,3.368874879,0.053901998
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Labridae,Planktivore,cir.aura,Cirrhilabrus aurantidorsalis,11,5,0.0226,2.793,18.31125914,0.091556296
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,acn.poly,Acanthochromis polyacanthus,10,10,0.0144,3.33,30.78665409,0.307866541
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,das.arua,Dascyllus aruanus,5,28,0.0415,2.989,5.096469619,0.142701149
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,das.arua,Dascyllus aruanus,6,28,0.0415,2.989,8.789055039,0.246093541
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,das.arua,Dascyllus aruanus,7,8,0.0415,2.989,13.93304816,0.111464385
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,amb.cura,Amblyglyphidodon curacao,9,1,0.0126,3.435,23.88875768,0.023888758
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,amp.spp,Amphiprion species,7,1,0.0316,2.93,9.458545119,0.009458545
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,7,8,0.0305,3.012,10.70866015,0.085669281
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,7,7,0.0439,2.824,10.69107522,0.074837527
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,8,9,0.0439,2.824,15.58800884,0.14029208
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,9,5,0.0439,2.824,21.73929054,0.108696453
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,6,65,0.0351,2.9,6.337905254,0.411963841
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,8,8,0.0351,2.9,14.59715027,0.116777202
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,9,12,0.0351,2.9,20.54047081,0.24648565
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,6,65,0.016,3.408,7.178925459,0.466630155
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,10,56,0.016,3.408,40.93737419,2.292492955
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacanthidae,Grazer,cen.vrol,Centropyge vrolikii,7,1,0.0745,2.577,11.21951082,0.011219511
Beloi,Site 1,2016-12-05 00:00:00 UTC,2016,815,5-10m,4,1,Pomacanthidae,Grazer,cen.vrol,Centropyge vrolikii,8,3,0.0745,2.577,15.82774954,0.047483249
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Lutjanidae,Piscivore,lut.decu,Lutjanus decussatus,36,1,0.0151,3.057,864.1590692,0.864159069
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Serranidae,Piscivore,cep.urod,Cephalopholis urodeta,20,1,0.0282,2.818,130.7831026,0.130783103
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Serranidae,Piscivore,cep.leop,Cephalopholis leopardus,17,1,0.0115,3.109,76.94201168,0.076942012
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Lethrinidae,Grubber,let.atki,Lethrinus atkinsoni,28,1,0.0178,3.057,472.478558,0.472478558
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Lethrinidae,Grubber,let.obso,Lethrinus obsoletus,28,1,0.0173,3.026,414.1391673,0.414139167
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Lethrinidae,Grubber,let.obso,Lethrinus obsoletus,30,1,0.0173,3.026,510.2876057,0.510287606
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Labridae,Picker,cor.auyg,Coris aygula,23,1,0.0027,3.489,152.2061441,0.152206144
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Balistidae,Planktivore,odo.nige,Odonus niger,15,3,0.0374,2.919,101.3635909,0.304090773
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Balistidae,Planktivore,mel.nige,Melichthys niger,22,24,0.0374,2.919,310.0297767,7.440714641
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Balistidae,Planktivore,mel.vidu,Melichthys vidua,20,1,0.0374,2.919,234.7351675,0.234735168
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,20,1,0.0374,2.919,234.7351675,0.234735168
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Chaetodontidae,Grazer,cha.ocel,Chaetodon ocellicaudus,12,2,0.0267,3.049,52.11165674,0.104223313
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Chaetodontidae,Picker,for.flav,Forcipiger flavissimus,13,4,0.0125,3,27.4625,0.10985
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Chaetodontidae,Grazer,cha.baro,Chaetodon baronessa,12,2,0.045,2.814,48.98110068,0.097962201
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Mullidae,Grubber,par.barb,Parupeneus barberinus,25,3,0.0131,3.122,303.137736,0.909413208
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Mullidae,Grubber,mul.flav,Mulloidichthys flavolineatus,33,3,0.012,3.101,613.8934132,1.84168024
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Scaridae,Grazer,chs.blee,Chlorurus bleekeri,22,2,0.01995,3.01,219.0963635,0.438192727
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Scaridae,Grazer,chs.blee,Chlorurus bleekeri,27,1,0.01995,3.01,405.8334408,0.405833441
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Scaridae,Grazer,sca.nigr,Scarus niger,20,1,0.0134,3.16,173.1249196,0.17312492
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Scaridae,Grazer,sca.nigr,Scarus niger,22,1,0.0134,3.16,233.9701588,0.233970159
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Scaridae,Grazer,sca.nigr,Scarus niger,25,1,0.0134,3.16,350.425116,0.350425116
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Scaridae,Grazer,chs.sord,Chlorurus sordidus,32,1,0.0243,2.969,715.1490388,0.715149039
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Scaridae,Grazer,chs.sord,Chlorurus sordidus,21,1,0.0243,2.969,204.7742574,0.204774257
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Scaridae,Grazer,chs.micr,Chlorurus microrhinos,38,1,0.0182,3.03,1113.821728,1.113821728
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Acanthuridae,Grazer,zeb.scop,Zebrasoma scopas,11,2,0.0291,2.993,38.08739725,0.076174795
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Acanthuridae,Grazer,aca.pyro,Acanthurus pyroferus,13,1,0.028,2.983,58.89128779,0.058891288
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Acanthuridae,Grazer,aca.pyro,Acanthurus pyroferus,15,1,0.028,2.983,90.24813941,0.090248139
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Acanthuridae,Grazer,aca.pyro,Acanthurus pyroferus,17,1,0.028,2.983,131.0953127,0.131095313
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Acanthuridae,Grazer,aca.pyro,Acanthurus pyroferus,20,1,0.028,2.983,212.8778662,0.212877866
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Siganidae,Grazer,sig.arge,Siganus argenteus,22,3,0.0109,3.154,186.8218349,0.560465505
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Acanthuridae,Planktivore,nas.vlam,Naso vlamingii,22,6,0.0085,3.25,196.0165036,1.176099022
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,1,5,Tetraodontidae,Grazer,aro.nigr,Arothron nigropunctatus,25,2,0.0266,3,415.625,0.83125
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Labridae,Picker,che.tril,Cheilinus trilobatus,26,1,0.0197,2.993,338.439821,0.338439821
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Labridae,Picker,che.tril,Cheilinus trilobatus,28,2,0.0197,2.993,422.4839491,0.844967898
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Labridae,Picker,che.tril,Cheilinus trilobatus,30,1,0.0197,2.993,519.3858833,0.519385883
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Lutjanidae,Piscivore,lut.boha,Lutjanus bohar,32,1,0.0156,3.059,627.1600442,0.627160044
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Lutjanidae,Piscivore,lut.rivu,Lutjanus rivulatus,50,1,0.0084,3.26,2903.497793,2.903497793
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Serranidae,Piscivore,cep.argu,Cephalopholis argus,30,1,0.0093,3.181,464.7352982,0.464735298
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Lethrinidae,Grubber,let.eryp,Lethrinus erythropterus,35,1,0.0178,3.057,934.6220307,0.934622031
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Balistidae,Planktivore,mel.nige,Melichthys niger,22,22,0.0374,2.919,310.0297767,6.820655088
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,18,3,0.0374,2.919,172.5885757,0.517765727
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,22,2,0.0374,2.919,310.0297767,0.620059553
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Balistidae,Grazer,bal.viri,Balistoides viridescens,35,1,0.0244,3.018,1115.288397,1.115288397
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Chaetodontidae,Grazer,hen.vari,Heniochus varius,15,1,0.0252,3.082,106.1973797,0.10619738
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Chaetodontidae,Grazer,hen.vari,Heniochus varius,14,1,0.0252,3.082,85.85530725,0.085855307
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Zanclidae,Planktivore,zan.corn,Zanclus cornutus,15,2,0.0147,3.37,135.1278534,0.270255707
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Chaetodontidae,Picker,for.flav,Forcipiger flavissimus,13,2,0.0125,3,27.4625,0.054925
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Chaetodontidae,Grazer,cha.raff,Chaetodon rafflesii,12,2,0.045,2.814,48.98110068,0.097962201
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Chaetodontidae,Grazer,cha.luns,Chaetodon lunulatus,12,2,0.045,2.814,48.98110068,0.097962201
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Scaridae,Grazer,chs.blee,Chlorurus bleekeri,35,1,0.01995,3.01,886.3142125,0.886314213
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Scaridae,Grazer,chs.blee,Chlorurus bleekeri,30,3,0.01995,3.01,557.2856712,1.671857014
Beloi,Site 3,2016-12-05 00:00:00 UTC,2016,1215,5-10m,2,5,Scaridae,Grazer,chs.blee,Chlorurus bleekeri,32,1,0.01995,3.01,676.7750424,0.676775042
